Date,ACES.JK,ADRO.JK,AKRA.JK,ANTM.JK,ASII.JK,BBCA.JK,BBNI.JK,BBRI.JK,BBTN.JK,BMRI.JK,BSDE.JK,BTPS.JK,CPIN.JK,CTRA.JK,ERAA.JK,EXCL.JK,GGRM.JK,HMSP.JK,ICBP.JK,INCO.JK,INDF.JK,INKP.JK,INTP.JK,ITMG.JK,JPFA.JK,JSMR.JK,KLBF.JK,MDKA.JK,MEDC.JK,MIKA.JK,MNCN.JK,PGAS.JK,PTBA.JK,PTPP.JK,PWON.JK,SMGR.JK,SMRA.JK,TBIG.JK,TKIM.JK,TLKM.JK,TOWR.JK,TPIA.JK,UNTR.JK,UNVR.JK,WIKA.JK

2015-01-02,780.0,1040.0,4500.0,877.7758178710938,7400.0,13225.0,6100.0,2330.0,1225.0,5412.5,1865.0,,3800.0,1297.7945556640625,216.0,4769.19921875,61800.0,2562.45751953125,6575.0,3590.0,7450.0,1100.0,24800.0,15900.0,950.0,7083.41064453125,1810.0,,706.666748046875,,2580.0,5975.0,2475.0,3412.20703125,540.0,16200.0,1550.0,1925.0,865.0,2860.0,802.0,588.9859619140625,17300.0,6505.0,3403.31982421875
2015-01-05,785.0,1025.0,4550.0,873.575927734375,7225.0,13200.0,6025.0,2320.0,1220.0,5400.0,1925.0,,3785.0,1361.701171875,213.0,4754.4033203125,63700.0,2549.268310546875,6575.0,3540.0,7475.0,1100.0,24775.0,15500.0,950.0,6983.64453125,1810.0,,687.619140625,,2520.0,5900.0,2470.0,3364.68310546875,540.0,16225.0,1570.0,1880.0,860.0,2835.0,802.0,588.9859619140625,16875.0,6495.0,3310.71240234375
2015-01-06,800.0,1010.0,4550.0,860.9762573242188,7050.0,13100.0,6025.0,2305.0,1195.0,5362.5,1900.0,,3750.0,1342.03759765625,214.0,4670.56005859375,62450.0,2544.55810546875,6425.0,3520.0,7375.0,1070.0,24225.0,14575.0,930.0,6983.64453125,1810.0,,676.1905517578125,,2585.0,5800.0,2415.0,3364.68310546875,515.0,15925.0,1565.0,1840.0,850.0,2815.0,802.0,588.9859619140625,16950.0,6495.0,3292.19091796875
2015-01-07,810.0,1010.0,4540.0,873.575927734375,7150.0,13125.0,6075.0,2355.0,1205.0,5425.0,1930.0,,3840.0,1356.7852783203125,227.0,4636.03662109375,63525.0,2547.38427734375,6500.0,3540.0,7275.0,1050.0,24625.0,14450.0,925.0,7008.5859375,1825.0,,649.5238647460938,,2640.0,5800.0,2420.0,3502.502197265625,530.0,15975.0,1605.0,1900.0,835.0,2810.0,802.0,588.9859619140625,17025.0,6625.0,3380.16796875
2015-01-08,800.0,985.0,4575.0,936.5741577148438,7075.0,12975.0,6075.0,2395.0,1210.0,5475.0,1975.0,,3800.0,1401.0283203125,225.0,4591.64892578125,61300.0,2549.268310546875,6500.0,3535.0,7250.0,1045.0,24600.0,14475.0,920.0,6983.64453125,1805.0,,645.71435546875,,2645.0,5800.0,2360.0,3569.035400390625,535.0,15875.0,1635.0,1865.0,830.0,2835.0,,588.9859619140625,16900.0,6675.0,3407.9501953125
2015-01-09,780.0,1005.0,4605.0,911.3748779296875,7025.0,12925.0,6150.0,2405.0,1220.0,5562.5,1960.0,,3805.0,1401.0283203125,222.0,4542.32958984375,60000.0,2552.0947265625,6475.0,3600.0,7400.0,1040.0,24175.0,15350.0,900.0,6983.64453125,1790.0,,632.3810424804688,,2630.0,5800.0,2360.0,3564.282958984375,525.0,15750.0,1590.0,1880.0,835.0,2860.0,802.0,588.9859619140625,17100.0,6645.0,3403.31982421875
2015-01-12,765.0,995.0,4580.0,915.5747680664062,7000.0,13000.0,6075.0,2350.0,1205.0,5412.5,1935.0,,3825.0,1410.8599853515625,220.0,4266.14013671875,60100.0,2546.442138671875,6250.0,3585.0,7425.0,1040.0,24200.0,14625.0,935.0,6958.70263671875,1785.0,,647.619140625,,2675.0,5800.0,2305.0,3488.244873046875,520.0,15950.0,1565.0,1880.0,830.0,2835.0,800.0,,17075.0,6420.0,3333.8642578125
2015-01-13,760.0,965.0,4585.0,911.3748779296875,7175.0,13000.0,6150.0,2365.0,1170.0,5375.0,1970.0,,3895.0,1391.196533203125,219.0,4340.119140625,60000.0,2545.5,6362.5,3530.0,7425.0,1040.0,24650.0,14575.0,940.0,6983.64453125,1810.0,,608.5714721679688,,2900.0,5625.0,2240.0,3559.53076171875,479.0,16150.0,1515.0,1885.0,840.0,2840.0,814.0,,17475.0,6600.0,3352.3857421875
2015-01-14,710.0,945.0,4530.0,898.7752075195312,7050.0,12925.0,6100.0,2350.0,1120.0,5362.5,1960.0,,3845.0,1337.1217041015625,214.0,4359.84716796875,59775.0,2545.5,6350.0,3375.0,7425.0,1050.0,24375.0,14975.0,925.0,6983.64453125,1785.0,,577.1429443359375,,2765.0,5450.0,2240.0,3502.502197265625,469.0,15925.0,1495.0,1890.0,835.0,2825.0,802.0,588.9859619140625,17450.0,6530.0,3287.560546875
2015-01-15,690.0,935.0,4580.0,898.7752075195312,7275.0,12950.0,6150.0,2340.0,1125.0,5450.0,1970.0,,3860.0,1342.03759765625,217.0,4423.96240234375,59925.0,2545.5,6400.0,3325.0,7450.0,1045.0,24850.0,15175.0,920.0,6983.64453125,1780.0,,573.3333740234375,,2765.0,5500.0,2240.0,3512.0068359375,474.0,16200.0,1545.0,1905.0,835.0,2830.0,,588.9859619140625,17425.0,6545.0,3361.646484375
2015-01-16,685.0,935.0,4590.0,886.1755981445312,7300.0,12950.0,5975.0,2315.0,1115.0,5350.0,1980.0,,3805.0,1376.4488525390625,214.0,4512.73779296875,59925.0,2545.5,6362.5,3305.0,7300.0,1045.0,22300.0,14900.0,900.0,6933.76123046875,1785.0,,556.1905517578125,,2680.0,5475.0,2145.0,3488.244873046875,472.0,15000.0,1600.0,1900.0,825.0,2845.0,806.0,,17250.0,6700.0,3301.45166015625
2015-01-19,700.0,945.0,4510.0,881.9757080078125,7425.0,13000.0,5975.0,2320.0,1100.0,5362.5,2005.0,,3790.0,1366.6170654296875,211.0,4626.1728515625,59975.0,2536.079345703125,6537.5,3385.0,7325.0,1055.0,21825.0,14900.0,895.0,6958.70263671875,1790.0,,558.0952758789062,,2685.0,5200.0,2080.0,3469.235595703125,487.0,14100.0,1605.0,1900.0,830.0,2855.0,806.0,,17050.0,6800.0,3319.97314453125
2015-01-20,700.0,980.0,4510.0,886.1755981445312,7450.0,13025.0,5900.0,2300.0,1100.0,5375.0,2020.0,,3820.0,1391.196533203125,205.0,4586.71728515625,56000.0,2536.079345703125,6700.0,3490.0,7375.0,1070.0,22350.0,15125.0,885.0,6983.64453125,1800.0,,523.8095703125,,2705.0,5275.0,2145.0,3464.483154296875,483.0,14175.0,1590.0,1915.0,825.0,2900.0,,588.9859619140625,17125.0,6840.0,3333.8642578125
2015-01-21,705.0,1005.0,4575.0,881.9757080078125,7675.0,13075.0,5975.0,2285.0,1010.0,5487.5,2060.0,,3835.0,1415.77587890625,205.0,4690.2880859375,53025.0,2534.195068359375,7250.0,3425.0,7425.0,1070.0,22125.0,15175.0,890.0,7033.52734375,1810.0,,524.761962890625,,2875.0,5350.0,2230.0,3450.22607421875,483.0,14100.0,1610.0,1900.0,825.0,2915.0,,,17150.0,7190.0,3329.23388671875
2015-01-22,745.0,1015.0,4530.0,886.1755981445312,7750.0,13200.0,5950.0,2295.0,1030.0,5500.0,2145.0,,3925.0,1440.3553466796875,217.0,4734.67578125,56175.0,2537.96337890625,7337.5,3505.0,7625.0,1065.0,22800.0,15325.0,905.0,7083.41064453125,1840.0,,533.3333740234375,,2895.0,5375.0,2350.0,3616.55908203125,505.0,14400.0,1695.0,1915.0,830.0,2880.0,,588.9859619140625,17625.0,7160.0,3370.9072265625
2015-01-23,770.0,1000.0,4460.0,890.37548828125,8075.0,13325.0,6100.0,2375.0,1020.0,5687.5,2060.0,,4010.0,1450.1871337890625,245.0,4853.04248046875,58450.0,2543.615966796875,7400.0,3555.0,7625.0,1080.0,23000.0,15175.0,905.0,7183.1767578125,1880.0,,540.0000610351562,,2900.0,5375.0,2325.0,3611.806884765625,505.0,14475.0,1630.0,1940.0,845.0,2890.0,,,17875.0,7240.0,3384.79833984375
2015-01-26,765.0,980.0,4455.0,865.1761474609375,8025.0,13150.0,6100.0,2375.0,990.0,5550.0,2065.0,,4000.0,1405.9442138671875,242.0,4833.31494140625,57100.0,2536.079345703125,7050.0,3520.0,7475.0,1075.0,22950.0,15025.0,880.0,6983.64453125,1850.0,,533.3333740234375,,2800.0,5250.0,2245.0,3564.282958984375,482.0,14475.0,1595.0,1960.0,830.0,2820.0,,,18050.0,7100.0,3287.560546875
2015-01-27,755.0,1000.0,4610.0,894.5753173828125,7825.0,13200.0,6200.0,2385.0,1000.0,5537.5,2100.0,,4025.0,1420.6917724609375,247.0,4882.63427734375,58500.0,2537.96337890625,7387.5,3590.0,7475.0,1070.0,23000.0,15325.0,895.0,7083.41064453125,1855.0,,539.0476684570312,,2860.0,5275.0,2280.0,3592.79736328125,492.0,14525.0,1585.0,1950.0,835.0,2830.0,,,18200.0,7105.0,3361.646484375
2015-01-28,755.0,995.0,4620.0,881.9757080078125,7825.0,13275.0,6175.0,2340.0,1010.0,5487.5,1990.0,,3985.0,1405.9442138671875,241.0,4823.45068359375,57175.0,2536.079345703125,7350.0,3560.0,7400.0,1075.0,23000.0,15400.0,895.0,7108.35205078125,1860.0,,578.0952758789062,,2855.0,5225.0,2305.0,3611.806884765625,490.0,14475.0,1630.0,1880.0,835.0,2845.0,,588.9859619140625,18200.0,7100.0,3403.31982421875
2015-01-29,745.0,985.0,4700.0,898.7752075195312,7750.0,13325.0,6150.0,2340.0,1000.0,5487.5,1995.0,,3950.0,1410.8599853515625,241.0,4892.498046875,56700.0,2530.4267578125,7350.0,3495.0,7375.0,1090.0,22875.0,15650.0,895.0,7133.2939453125,1845.0,,590.4762573242188,,2860.0,5075.0,2265.0,3611.806884765625,500.0,14400.0,1635.0,1930.0,835.0,2860.0,,,18200.0,7075.0,3403.31982421875
2015-01-30,740.0,1000.0,4695.0,894.5753173828125,7850.0,13375.0,6250.0,2335.0,995.0,5500.0,2020.0,,3955.0,1415.77587890625,241.0,4734.67578125,57800.0,2532.31103515625,7250.0,3450.0,7550.0,1090.0,23000.0,16750.0,890.0,7183.1767578125,1865.0,,595.2381591796875,,2860.0,5050.0,2275.0,3721.111572265625,499.0,14575.0,1650.0,1900.0,840.0,2830.0,782.0,,17900.0,7165.0,3468.14501953125
2015-02-02,755.0,995.0,4650.0,886.1755981445312,7750.0,13350.0,6250.0,2345.0,1000.0,5625.0,2005.0,,3780.0,1410.8599853515625,236.0,4557.12548828125,56975.0,2515.353515625,7150.0,3400.0,7600.0,1075.0,22900.0,16450.0,865.0,7108.35205078125,1835.0,,600.0000610351562,,2845.0,5050.0,2275.0,3773.3876953125,481.0,14500.0,1620.0,1890.0,835.0,2805.0,800.0,,17600.0,7235.0,3486.66650390625
2015-02-03,750.0,990.0,4585.0,886.1755981445312,7625.0,13500.0,6425.0,2350.0,1000.0,5675.0,2090.0,,3780.0,1464.934814453125,238.0,4591.64892578125,55700.0,2521.006103515625,7150.0,3365.0,7450.0,1060.0,23150.0,16650.0,870.0,7108.35205078125,1825.0,,595.2381591796875,,2930.0,5200.0,2285.0,3915.958984375,494.0,14675.0,1670.0,1880.0,835.0,2825.0,819.0,,17900.0,7275.0,3532.969970703125
2015-02-04,750.0,1000.0,4590.0,881.9757080078125,7725.0,13900.0,6500.0,2355.0,1000.0,5687.5,2045.0,,3780.0,1484.598388671875,236.0,4823.45068359375,55450.0,2505.932861328125,7050.0,3385.0,7500.0,1065.0,23300.0,16650.0,865.0,7108.35205078125,1835.0,,609.5238647460938,,3025.0,5375.0,2300.0,3754.378173828125,499.0,14775.0,1660.0,1890.0,840.0,2845.0,819.0,,18025.0,7280.0,3384.79833984375
2015-02-05,740.0,995.0,4565.0,869.3760375976562,7550.0,13700.0,6450.0,2340.0,995.0,5625.0,2030.0,,3860.0,1435.439453125,232.0,4714.94775390625,56500.0,2505.932861328125,7037.5,3400.0,7300.0,1070.0,23225.0,16325.0,865.0,7158.2353515625,1825.0,,595.2381591796875,,3020.0,5250.0,2275.0,3792.397216796875,505.0,14625.0,1635.0,1830.0,840.0,2815.0,,,18000.0,7050.0,3370.9072265625
2015-02-06,750.0,995.0,4605.0,873.575927734375,7600.0,13700.0,6675.0,2330.0,1080.0,5675.0,2070.0,,3925.0,1460.0189208984375,228.0,4907.2939453125,58500.0,2501.222412109375,7200.0,3540.0,7500.0,1070.0,23450.0,16600.0,880.0,7133.2939453125,1835.0,,609.5238647460938,,3050.0,5250.0,2320.0,3797.1494140625,510.0,14775.0,1720.0,1880.0,845.0,2830.0,,,18500.0,7330.0,3366.27685546875
2015-02-09,755.0,980.0,4675.0,869.3760375976562,7575.0,13800.0,6875.0,2335.0,1050.0,5850.0,2095.0,,3885.0,1460.0189208984375,231.0,4882.63427734375,57025.0,2487.091064453125,7262.5,3580.0,7475.0,1065.0,23975.0,16450.0,865.0,7158.2353515625,1835.0,,613.3333740234375,,3065.0,5275.0,2280.0,3759.130615234375,510.0,14900.0,1760.0,1865.0,845.0,2860.0,770.0,,18125.0,7225.0,3352.3857421875
2015-02-10,750.0,995.0,4700.0,869.3760375976562,7625.0,13750.0,6800.0,2330.0,1045.0,5812.5,2100.0,,3855.0,1455.10302734375,229.0,4956.61376953125,55875.0,2477.67041015625,7087.5,3550.0,7350.0,1075.0,23900.0,16800.0,860.0,7058.46923828125,1840.0,,598.0952758789062,,3030.0,5250.0,2235.0,3725.86376953125,510.0,14725.0,1735.0,1845.0,835.0,2845.0,800.0,588.9859619140625,18450.0,7100.0,3296.8212890625
2015-02-11,760.0,980.0,4760.0,898.7752075195312,7875.0,13925.0,6725.0,2340.0,1025.0,5875.0,2085.0,,3785.0,1445.271240234375,219.0,5079.91259765625,55300.0,2477.67041015625,7037.5,3595.0,7350.0,1070.0,23800.0,17100.0,855.0,7008.5859375,1855.0,,580.0000610351562,,3040.0,5300.0,2205.0,3763.8828125,510.0,14725.0,1760.0,1795.0,835.0,2860.0,770.0,,18575.0,7135.0,3292.19091796875
2015-02-12,765.0,985.0,4855.0,886.1755981445312,7925.0,13900.0,6725.0,2375.0,1030.0,5887.5,2095.0,,3850.0,1420.6917724609375,212.0,5129.23193359375,54950.0,2461.655029296875,7112.5,3610.0,7350.0,1045.0,23400.0,17400.0,830.0,6983.64453125,1850.0,,563.8095703125,,3050.0,5300.0,2245.0,3735.36865234375,496.0,14400.0,1745.0,1850.0,840.0,2895.0,780.0,,18600.0,7135.0,3269.0390625
2015-02-13,760.0,1000.0,4895.0,881.9757080078125,7950.0,14025.0,6675.0,2400.0,1025.0,5950.0,2110.0,,3860.0,1435.439453125,213.0,5129.23193359375,55400.0,2462.59716796875,7112.5,3620.0,7400.0,1080.0,23400.0,17575.0,825.0,6933.76123046875,1870.0,,577.1429443359375,,3055.0,5300.0,2295.0,3735.36865234375,497.0,14450.0,1760.0,1890.0,835.0,2980.0,780.0,,18950.0,7265.0,3264.40869140625
2015-02-16,770.0,990.0,4790.0,877.7758178710938,7800.0,14000.0,6675.0,2405.0,1005.0,5887.5,2055.0,,3835.0,1410.8599853515625,208.0,5104.572265625,55225.0,2455.060546875,7187.5,3515.0,7325.0,1050.0,23425.0,17675.0,820.0,6958.70263671875,1800.0,,576.1905517578125,,3085.0,5300.0,2230.0,3673.587646484375,484.0,14500.0,1725.0,1840.0,830.0,2890.0,760.0,588.9859619140625,18750.0,7020.0,3218.105224609375
2015-02-17,765.0,1000.0,4815.0,865.1761474609375,7800.0,14075.0,6650.0,2400.0,1010.0,5850.0,2020.0,,3825.0,1401.0283203125,208.0,4907.2939453125,54950.0,2449.407958984375,7100.0,3475.0,7400.0,1055.0,23800.0,18425.0,800.0,7058.46923828125,1810.0,,571.4286499023438,,3040.0,5375.0,2215.0,3683.092529296875,489.0,14675.0,1695.0,1750.0,835.0,2895.0,760.0,,19000.0,7180.0,3236.62646484375
2015-02-18,765.0,995.0,4860.0,869.3760375976562,7950.0,14075.0,6900.0,2495.0,1045.0,5962.5,2125.0,,3815.0,1474.7666015625,212.0,4833.31494140625,55175.0,2464.481201171875,7150.0,3480.0,7425.0,1070.0,23700.0,18425.0,800.0,7108.35205078125,1805.0,,562.857177734375,,3055.0,5375.0,2175.0,3749.625732421875,520.0,14775.0,1815.0,1700.0,835.0,2895.0,759.0,,19275.0,7100.0,3301.45166015625
2015-02-20,770.0,995.0,4870.0,865.1761474609375,7850.0,14050.0,6900.0,2545.0,1055.0,6037.5,2120.0,,3785.0,1474.7666015625,220.0,4759.33544921875,55000.0,2468.24951171875,7100.0,3435.0,7350.0,1075.0,23650.0,18200.0,825.0,7183.1767578125,1790.0,,571.4286499023438,,3075.0,5375.0,2120.0,3768.63525390625,535.0,14750.0,1830.0,1730.0,835.0,2890.0,759.0,588.9859619140625,19150.0,7065.0,3366.27685546875
2015-02-23,770.0,980.0,4810.0,856.7763671875,7900.0,14025.0,6925.0,2540.0,1045.0,5937.5,2095.0,,3815.0,1460.0189208984375,223.0,4734.67578125,54425.0,2453.17626953125,7025.0,3385.0,7350.0,1095.0,23950.0,17750.0,810.0,7033.52734375,1795.0,,575.2381591796875,,3060.0,5425.0,2095.0,3854.177978515625,535.0,14800.0,1810.0,1780.0,845.0,2910.0,759.0,,19225.0,7210.0,3407.9501953125
2015-02-24,805.0,965.0,4840.0,844.1767578125,8000.0,14050.0,6975.0,2560.0,1050.0,5937.5,2080.0,,3810.0,1450.1871337890625,226.0,4685.35595703125,54250.0,2453.17626953125,7012.5,3350.0,7350.0,1065.0,23950.0,16700.0,820.0,7033.52734375,1815.0,,571.4286499023438,,3080.0,5475.0,2080.0,3854.177978515625,525.0,14925.0,1805.0,1785.0,840.0,2905.0,750.0,,19700.0,7205.0,3380.16796875
2015-02-25,825.0,960.0,4845.0,835.7769775390625,8150.0,14100.0,6975.0,2585.0,1050.0,5950.0,2120.0,,3830.0,1455.10302734375,225.0,4690.2880859375,54200.0,2455.060546875,7025.0,3360.0,7425.0,1070.0,24125.0,16700.0,870.0,7058.46923828125,1820.0,,564.761962890625,,3115.0,5375.0,2085.0,3830.416259765625,540.0,15150.0,1810.0,1800.0,840.0,2970.0,744.0,,20100.0,7270.0,3398.689453125
2015-02-26,845.0,945.0,4845.0,839.9768676757812,8050.0,14075.0,6925.0,2590.0,1060.0,5937.5,2200.0,,3825.0,1479.6824951171875,225.0,4680.42431640625,53800.0,2455.060546875,7112.5,3385.0,7425.0,1025.0,24050.0,16625.0,880.0,7058.46923828125,1815.0,,571.4286499023438,,3120.0,5300.0,2085.0,3839.9208984375,555.0,15100.0,1815.0,1800.0,830.0,2975.0,744.0,594.8757934570312,20000.0,7300.0,3403.31982421875
2015-02-27,845.0,960.0,4870.0,844.1767578125,7850.0,14100.0,6875.0,2575.0,1070.0,6000.0,2220.0,,3785.0,1460.0189208984375,224.0,4729.74365234375,53425.0,2456.944580078125,7150.0,3525.0,7400.0,930.0,24050.0,16900.0,900.0,7083.41064453125,1805.0,,571.4286499023438,,3150.0,5200.0,2135.0,3858.930419921875,550.0,14875.0,1815.0,1855.0,830.0,2935.0,755.0,594.8757934570312,20750.0,7200.0,3389.4287109375
2015-03-02,830.0,1020.0,4975.0,848.3766479492188,7875.0,14225.0,6850.0,2590.0,1065.0,6000.0,2200.0,,3830.0,1455.10302734375,217.0,4670.56005859375,55025.0,2475.7861328125,7162.5,3535.0,7425.0,950.0,24000.0,17525.0,885.0,7108.35205078125,1830.0,,570.4762573242188,,3150.0,5300.0,2200.0,3858.930419921875,540.0,14900.0,1795.0,1860.0,830.0,2950.0,760.0,,21625.0,7280.0,3361.646484375
2015-03-03,825.0,1015.0,4990.0,839.9768676757812,8000.0,14400.0,6675.0,2575.0,1115.0,5950.0,2190.0,,3795.0,1430.5235595703125,215.0,4527.53369140625,55000.0,2475.7861328125,7362.5,3425.0,7425.0,930.0,24100.0,17500.0,860.0,7108.35205078125,1825.0,,558.0952758789062,,3105.0,5350.0,2205.0,3782.892333984375,530.0,14825.0,1785.0,1860.0,830.0,2945.0,,,22225.0,7215.0,3329.23388671875
2015-03-04,825.0,985.0,5050.0,835.7769775390625,7875.0,14425.0,6650.0,2565.0,1140.0,5925.0,2150.0,,3800.0,1420.6917724609375,215.0,4493.009765625,54025.0,2475.7861328125,7275.0,3390.0,7450.0,920.0,24000.0,17000.0,885.0,7083.41064453125,1835.0,,571.4286499023438,,3085.0,5250.0,2160.0,3754.378173828125,535.0,14875.0,1795.0,1855.0,830.0,2910.0,778.0,,21650.0,7220.0,3282.93017578125
2015-03-05,825.0,1005.0,5075.0,844.1767578125,7850.0,14500.0,6675.0,2570.0,1155.0,5912.5,2140.0,,3795.0,1396.1124267578125,216.0,4483.14599609375,54275.0,2475.7861328125,7187.5,3415.0,7450.0,935.0,23900.0,16900.0,870.0,7033.52734375,1805.0,,544.761962890625,,3015.0,5275.0,2165.0,3782.892333984375,520.0,14900.0,1725.0,1850.0,830.0,2910.0,796.0,,21775.0,7250.0,3255.14794921875
2015-03-06,825.0,985.0,4975.0,839.9768676757812,8075.0,14600.0,6775.0,2615.0,1155.0,6050.0,2090.0,,3820.0,1366.6170654296875,216.0,4473.2822265625,54300.0,2478.612548828125,7262.5,3450.0,7475.0,930.0,24300.0,17100.0,875.0,7133.2939453125,1845.0,,546.666748046875,,3055.0,5350.0,2185.0,3763.8828125,510.0,14950.0,1665.0,1870.0,830.0,2985.0,796.0,,21750.0,7560.0,3245.88720703125
2015-03-09,820.0,990.0,5000.0,827.377197265625,7950.0,14375.0,6700.0,2585.0,1120.0,5900.0,2050.0,,3775.0,1322.3740234375,214.0,4399.302734375,53975.0,2486.149169921875,7112.5,3425.0,7375.0,930.0,24000.0,16800.0,845.0,7008.5859375,1815.0,,541.9048461914062,,3000.0,5350.0,2155.0,3692.59716796875,505.0,14750.0,1610.0,1830.0,825.0,2945.0,796.0,,20625.0,7500.0,3171.801513671875
2015-03-10,815.0,985.0,5175.0,823.1773071289062,7975.0,14425.0,6750.0,2575.0,1150.0,6012.5,2060.0,,3770.0,1332.205810546875,214.0,4330.25537109375,54475.0,2486.149169921875,7250.0,3380.0,7475.0,940.0,23800.0,16750.0,860.0,7083.41064453125,1800.0,,533.3333740234375,,2920.0,5225.0,2120.0,3711.606689453125,505.0,14700.0,1660.0,1880.0,825.0,2945.0,796.0,,21350.0,7560.0,3227.36572265625
2015-03-11,780.0,955.0,5150.0,814.7775268554688,7850.0,14275.0,6700.0,2570.0,1130.0,5937.5,2000.0,,3770.0,1327.2899169921875,209.0,4300.66357421875,53900.0,2487.091064453125,7150.0,3335.0,7350.0,925.0,23000.0,16375.0,845.0,7058.46923828125,1785.0,,510.4762268066406,,2925.0,5200.0,2045.0,3611.806884765625,487.0,14450.0,1625.0,1845.0,825.0,2940.0,800.0,588.9859619140625,20925.0,7750.0,3190.322998046875
2015-03-12,800.0,970.0,5075.0,827.377197265625,7900.0,14200.0,6725.0,2580.0,1145.0,5950.0,2030.0,,3755.0,1302.71044921875,208.0,4330.25537109375,54075.0,2487.091064453125,7300.0,3290.0,7325.0,920.0,22500.0,16950.0,845.0,7033.52734375,1790.0,,504.761962890625,,2925.0,5200.0,2130.0,3588.044921875,491.0,14375.0,1620.0,1900.0,820.0,2925.0,796.0,,20750.0,7965.0,3199.583740234375
2015-03-13,800.0,970.0,5125.0,818.9774169921875,7875.0,14100.0,6750.0,2550.0,1135.0,5950.0,2025.0,,3700.0,1302.71044921875,205.0,4389.43896484375,52800.0,2487.091064453125,7312.5,3295.0,7325.0,920.0,22200.0,17300.0,820.0,7008.5859375,1800.0,,514.2857666015625,,2895.0,5200.0,2085.0,3583.29248046875,500.0,14225.0,1660.0,1860.0,820.0,2955.0,796.0,,20775.0,7975.0,3153.280029296875
2015-03-16,785.0,945.0,5025.0,802.1779174804688,7975.0,14150.0,6925.0,2580.0,1130.0,6000.0,2015.0,,3620.0,1263.3834228515625,204.0,4340.119140625,52200.0,2494.627685546875,7500.0,3365.0,7350.0,920.0,22175.0,16800.0,815.0,7083.41064453125,1790.0,,508.57147216796875,,2865.0,5225.0,2045.0,3554.7783203125,499.0,14400.0,1650.0,1815.0,820.0,2975.0,796.0,,20650.0,7915.0,3148.649658203125
2015-03-17,770.0,955.0,5000.0,802.1779174804688,8000.0,14100.0,6900.0,2585.0,1130.0,5987.5,2070.0,,3650.0,1307.6263427734375,204.0,4340.119140625,52150.0,2468.24951171875,7450.0,3345.0,7325.0,925.0,22475.0,16550.0,820.0,7108.35205078125,1795.0,,513.3333740234375,,2835.0,5200.0,2065.0,3573.787841796875,505.0,14500.0,1710.0,1835.0,830.0,2955.0,800.0,,20500.0,7800.0,3139.388916015625
2015-03-18,730.0,955.0,5025.0,797.97802734375,7975.0,14225.0,6950.0,2595.0,1110.0,5975.0,2050.0,,3620.0,1297.7945556640625,205.0,4290.7998046875,51525.0,2520.06396484375,7450.0,3315.0,7400.0,930.0,22275.0,16600.0,825.0,7058.46923828125,1785.0,,503.8095703125,,2800.0,5050.0,2070.0,3616.55908203125,495.0,14250.0,1655.0,1820.0,820.0,2950.0,790.0,,21500.0,7500.0,3269.0390625
2015-03-19,740.0,970.0,4955.0,802.1779174804688,8050.0,14250.0,7000.0,2610.0,1140.0,6100.0,2035.0,,3685.0,1346.9534912109375,208.0,4315.45947265625,52475.0,2524.7744140625,7425.0,3365.0,7400.0,925.0,22325.0,17025.0,820.0,7083.41064453125,1825.0,,540.0000610351562,,2850.0,5100.0,2090.0,3683.092529296875,515.0,14400.0,1715.0,1820.0,820.0,2950.0,800.0,,21475.0,7660.0,3315.3427734375
2015-03-20,735.0,950.0,4800.0,743.3795166015625,8100.0,14325.0,6950.0,2580.0,1130.0,6100.0,2020.0,,3640.0,1351.869384765625,207.0,4236.54833984375,51950.0,2524.7744140625,7550.0,3395.0,7425.0,930.0,21650.0,17650.0,805.0,7108.35205078125,1810.0,,523.8095703125,,2835.0,5150.0,2070.0,3692.59716796875,535.0,13800.0,1685.0,1845.0,820.0,2920.0,800.0,,21400.0,7660.0,3333.8642578125
2015-03-23,730.0,970.0,5025.0,755.9791870117188,8175.0,14450.0,7000.0,2580.0,1140.0,6087.5,2020.0,,3590.0,1361.701171875,196.0,4310.52783203125,52225.0,2526.658447265625,7400.0,3390.0,7400.0,920.0,21450.0,17550.0,790.0,7133.2939453125,1825.0,,531.4286499023438,,2815.0,5075.0,2095.0,3683.092529296875,520.0,13525.0,1690.0,1830.0,825.0,2920.0,,588.9859619140625,21175.0,7725.0,3296.8212890625
2015-03-24,720.0,975.0,5075.0,747.5794067382812,8150.0,14550.0,7100.0,2600.0,1165.0,6037.5,2055.0,,3625.0,1356.7852783203125,197.0,4389.43896484375,50650.0,2534.195068359375,7350.0,3340.0,7475.0,925.0,21650.0,17650.0,785.0,7183.1767578125,1840.0,,552.3809814453125,2120.0,2830.0,4900.0,2110.0,3640.321044921875,510.0,13425.0,1680.0,1870.0,815.0,2920.0,800.0,,21575.0,7780.0,3255.14794921875
2015-03-25,710.0,965.0,5000.0,734.979736328125,8200.0,14625.0,7050.0,2630.0,1205.0,6012.5,2040.0,,3520.0,1317.4581298828125,190.0,4325.32373046875,49700.0,2546.442138671875,7175.0,3275.0,7425.0,920.0,21000.0,17300.0,765.0,7083.41064453125,1805.0,,540.0000610351562,2240.0,2810.0,4655.0,2060.0,3573.787841796875,500.0,12875.0,1645.0,1885.0,810.0,2880.0,,,21150.0,7765.0,3194.953369140625
